, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER 10 ENE, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2004-01-08,2870.0,10910.0,620.0,454.0,712.0,3522.0,183.0,428.0,159.0,444.0,1089.0,661.0,1748.0,82.0,2321.0,4153.0,8362.0,8766.0,454.0,10900.0,1325.0,2934.0,78.0,61838.0,309.0,66510.0,96561.0,829.0,420.0,98518.0,615.0,101660.0,90.0,797.0,105316.0,105757.0,72.0,61.0,181.0,165.0,480.0,72.0,708.0,83.0,283.0,176.0,395.0,1267.0,1363.0,348.0,405.0,1103.0,366.0,1434.0,447.0,993.0,1237.0,2018.0,1301.0,25.0,1973.0,1897.0,1601.0,1697.0,194.0,3826.0,563.0,69.0,7270.0,54.0,83.0,122.0,66.0,74.0,276.0,256.0,784.0,90.0,59.0,42.0,63.0,275.0,55.0,819.0,250.0,10786.0,11581.0,3100.0,768.0,16554.0,1547.0,1255.0,3396.0,19950.0,19950.0,20122.0,20122.0,575.0,134324.0,106.0,190.0,36.0,256.0,244.0,533.0,140872.0,4941.0,139520.0,695.0,491.0,527.0,141955.0
2004-01-09,2862.0,13478.0,617.0,453.0,707.0,3526.0,182.0,427.0,159.0,443.0,1086.0,659.0,1744.0,81.0,2315.0,4157.0,8362.0,8756.0,449.0,10888.0,1310.0,2919.0,77.0,61820.0,309.0,66466.0,92028.0,823.0,417.0,93333.0,605.0,95757.0,91.0,780.0,98317.0,98470.0,70.0,59.0,179.0,160.0,477.0,69.0,703.0,82.0,282.0,175.0,393.0,1258.0,1363.0,348.0,403.0,1099.0,362.0,1429.0,447.0,991.0,1234.0,2012.0,1301.0,25.0,1963.0,1886.0,1590.0,1686.0,194.0,3819.0,563.0,68.0,7281.0,54.0,82.0,122.0,65.0,73.0,276.0,255.0,784.0,90.0,59.0,42.0,63.0,272.0,55.0,826.0,248.0,10789.0,11581.0,3088.0,763.0,16576.0,1526.0,1239.0,3380.0,19956.0,19956.0,20129.0,20129.0,583.0,124444.0,103.0,190.0,36.0,256.0,240.0,529.0,130914.0,4938.0,129535.0,691.0,603.0,528.0,132067.0
2004-01-10,2853.0,13660.0,613.0,452.0,703.0,3530.0,182.0,426.0,159.0,442.0,1083.0,658.0,1740.0,80.0,2308.0,4162.0,8364.0,8748.0,445.0,10877.0,1296.0,2911.0,76.0,61805.0,309.0,66433.0,92000.0,818.0,414.0,93227.0,596.0,95518.0,91.0,765.0,97630.0,97636.0,68.0,57.0,178.0,155.0,475.0,67.0,697.0,82.0,282.0,175.0,391.0,1250.0,1368.0,347.0,402.0,1095.0,358.0,1425.0,446.0,988.0,1231.0,2005.0,1300.0,25.0,1954.0,1875.0,1579.0,1674.0,194.0,3812.0,563.0,68.0,7290.0,54.0,82.0,121.0,65.0,73.0,275.0,255.0,784.0,89.0,59.0,42.0,64.0,269.0,54.0,832.0,246.0,10798.0,11584.0,3077.0,758.0,16599.0,1508.0,1224.0,3367.0,19966.0,19966.0,20139.0,20139.0,587.0,120005.0,101.0,197.0,36.0,261.0,236.0,526.0,125440.0,4936.0,123735.0,691.0,709.0,584.0,125871.0
2004-01-11,2845.0,13669.0,610.0,452.0,699.0,3534.0,182.0,426.0,158.0,440.0,1080.0,656.0,1736.0,79.0,2301.0,4168.0,8367.0,8741.0,441.0,10869.0,1283.0,2903.0,75.0,61791.0,309.0,66403.0,92000.0,814.0,412.0,93219.0,587.0,95512.0,92.0,750.0,97500.0,97506.0,66.0,56.0,176.0,151.0,472.0,65.0,692.0,81.0,281.0,175.0,389.0,1242.0,1371.0,346.0,401.0,1092.0,354.0,1420.0,446.0,986.0,1227.0,1999.0,1299.0,25.0,1944.0,1864.0,1567.0,1663.0,194.0,3805.0,563.0,68.0,7298.0,54.0,82.0,121.0,64.0,72.0,275.0,254.0,785.0,89.0,59.0,42.0,64.0,266.0,53.0,839.0,244.0,10811.0,11593.0,3066.0,754.0,16624.0,1491.0,1211.0,3348.0,19972.0,19972.0,20145.0,20145.0,560.0,119615.0,99.0,194.0,35.0,272.0,232.0,522.0,124841.0,4950.0,122996.0,695.0,732.0,627.0,125032.0
2004-01-12,2838.0,13679.0,607.0,451.0,695.0,3539.0,181.0,425.0,158.0,439.0,1077.0,655.0,1731.0,78.0,2295.0,4173.0,8370.0,8735.0,437.0,10862.0,1270.0,2897.0,74.0,61780.0,309.0,66381.0,92000.0,810.0,409.0,93213.0,578.0,95506.0,93.0,735.0,97373.0,97378.0,65.0,54.0,175.0,147.0,470.0,63.0,687.0,80.0,281.0,174.0,387.0,1234.0,1375.0,346.0,400.0,1088.0,350.0,1416.0,445.0,983.0,1224.0,1993.0,1298.0,25.0,1935.0,1853.0,1556.0,1652.0,194.0,3798.0,563.0,69.0,7308.0,54.0,82.0,120.0,64.0,71.0,275.0,254.0,785.0,89.0,59.0,42.0,65.0,264.0,53.0,847.0,243.0,10821.0,11600.0,3055.0,749.0,16650.0,1476.0,1199.0,3329.0,19979.0,19979.0,20151.0,20151.0,568.0,119529.0,97.0,192.0,35.0,278.0,229.0,519.0,124785.0,4997.0,122932.0,700.0,776.0,633.0,125004.0
2004-01-13,2830.0,13689.0,605.0,451.0,691.0,3543.0,181.0,424.0,157.0,437.0,1074.0,653.0,1727.0,77.0,2288.0,4180.0,8375.0,8730.0,433.0,10856.0,1258.0,2890.0,73.0,61769.0,308.0,66360.0,92000.0,806.0,407.0,93206.0,570.0,95501.0,94.0,721.0,97246.0,97251.0,64.0,53.0,174.0,143.0,468.0,61.0,683.0,79.0,280.0,174.0,385.0,1227.0,1377.0,345.0,399.0,1085.0,346.0,1411.0,444.0,981.0,1221.0,1987.0,1298.0,25.0,1926.0,1842.0,1545.0,1641.0,194.0,3792.0,563.0,69.0,7307.0,54.0,82.0,120.0,63.0,71.0,274.0,253.0,785.0,89.0,59.0,42.0,65.0,262.0,52.0,854.0,242.0,10833.0,11608.0,3045.0,746.0,16676.0,1465.0,1196.0,3313.0,19989.0,19989.0,20162.0,20162.0,645.0,119508.0,95.0,208.0,35.0,281.0,226.0,516.0,124791.0,5033.0,122921.0,710.0,856.0,636.0,125056.0
2004-01-14,2824.0,13698.0,602.0,450.0,688.0,3548.0,181.0,423.0,157.0,436.0,1071.0,652.0,1723.0,77.0,2281.0,4186.0,8380.0,8726.0,430.0,10851.0,1246.0,2885.0,74.0,61760.0,308.0,66339.0,92000.0,801.0,405.0,93200.0,562.0,95496.0,95.0,708.0,97120.0,97125.0,62.0,52.0,173.0,139.0,466.0,60.0,678.0,79.0,280.0,173.0,383.0,1221.0,1385.0,345.0,397.0,1081.0,342.0,1407.0,444.0,978.0,1217.0,1981.0,1297.0,25.0,1917.0,1831.0,1535.0,1630.0,194.0,3785.0,563.0,69.0,7309.0,54.0,82.0,120.0,63.0,70.0,274.0,252.0,785.0,88.0,59.0,42.0,66.0,260.0,51.0,862.0,241.0,10842.0,11614.0,3035.0,749.0,16707.0,1456.0,1220.0,3300.0,20007.0,20007.0,20212.0,20212.0,759.0,119522.0,93.0,220.0,34.0,298.0,223.0,514.0,124836.0,5089.0,122968.0,738.0,1011.0,737.0,125242.0
2004-01-15,2817.0,13708.0,599.0,450.0,684.0,3553.0,180.0,422.0,156.0,434.0,1068.0,650.0,1718.0,76.0,2274.0,4193.0,8386.0,8723.0,427.0,10848.0,1239.0,2871.0,74.0,61755.0,308.0,66315.0,92000.0,796.0,402.0,93194.0,555.0,95490.0,96.0,696.0,96994.0,96999.0,62.0,56.0,172.0,136.0,465.0,58.0,675.0,78.0,279.0,173.0,381.0,1216.0,1405.0,344.0,396.0,1078.0,339.0,1403.0,443.0,976.0,1214.0,1975.0,1296.0,25.0,1908.0,1821.0,1524.0,1619.0,194.0,3779.0,563.0,70.0,7327.0,54.0,82.0,119.0,62.0,69.0,274.0,252.0,785.0,88.0,58.0,42.0,66.0,258.0,51.0,869.0,240.0,10845.0,11614.0,3026.0,787.0,16760.0,1449.0,1343.0,3289.0,20050.0,20050.0,20343.0,20343.0,888.0,119628.0,91.0,251.0,34.0,319.0,220.0,512.0,124980.0,5244.0,123212.0,904.0,1211.0,814.0,125811.0
2004-01-16,2811.0,13718.0,596.0,450.0,681.0,3559.0,180.0,421.0,156.0,433.0,1065.0,649.0,1714.0,75.0,2267.0,4201.0,8393.0,8721.0,423.0,10845.0,1299.0,2521.0,74.0,61882.0,308.0,66034.0,92000.0,792.0,400.0,93188.0,548.0,95485.0,97.0,688.0,96873.0,96878.0,68.0,74.0,173.0,133.0,464.0,63.0,672.0,78.0,279.0,173.0,379.0,1218.0,1419.0,343.0,395.0,1075.0,335.0,1399.0,442.0,973.0,1211.0,1970.0,1295.0,25.0,1899.0,1810.0,1513.0,1609.0,194.0,3773.0,563.0,71.0,7343.0,54.0,82.0,119.0,62.0,69.0,273.0,251.0,785.0,88.0,58.0,42.0,67.0,257.0,50.0,877.0,240.0,10856.0,11619.0,3016.0,803.0,16826.0,1447.0,1477.0,3288.0,20114.0,20114.0,20484.0,20484.0,1002.0,119787.0,90.0,262.0,35.0,351.0,218.0,511.0,125196.0,5318.0,123448.0,857.0,1258.0,806.0,126346.0
2004-01-17,2804.0,13728.0,594.0,450.0,677.0,3565.0,179.0,420.0,156.0,432.0,1062.0,647.0,1710.0,75.0,2260.0,4204.0,8401.0,8721.0,420.0,10851.0,1435.0,2457.0,75.0,62100.0,307.0,66199.0,92000.0,789.0,399.0,93182.0,541.0,95480.0,98.0,698.0,96767.0,96771.0,77.0,79.0,177.0,131.0,467.0,78.0,678.0,77.0,278.0,172.0,375.0,1230.0,1438.0,343.0,394.0,1072.0,334.0,1390.0,442.0,971.0,1207.0,1964.0,1295.0,25.0,1894.0,1801.0,1503.0,1598.0,194.0,3766.0,563.0,71.0,7344.0,54.0,82.0,119.0,62.0,68.0,273.0,251.0,785.0,88.0,58.0,42.0,67.0,255.0,50.0,885.0,240.0,10879.0,11640.0,3007.0,792.0,16853.0,1449.0,1558.0,3299.0,20152.0,20152.0,20580.0,20580.0,1030.0,119826.0,88.0,261.0,35.0,375.0,215.0,510.0,125309.0,5314.0,123553.0,937.0,1218.0,772.0,126462.0
