, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER 10 ENE, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2004-01-15,2816.0,12686.0,599.0,415.0,661.0,3787.0,164.0,400.0,183.0,492.0,1005.0,643.0,1653.0,71.0,2205.0,4427.0,12295.0,12816.0,762.0,15284.0,1337.0,3262.0,84.0,73716.0,323.0,77854.0,116944.0,1153.0,403.0,118517.0,555.0,120904.0,98.0,719.0,122854.0,122901.0,102.0,89.0,232.0,190.0,547.0,134.0,819.0,78.0,290.0,174.0,398.0,1424.0,1635.0,340.0,396.0,1074.0,339.0,1398.0,443.0,983.0,1221.0,1982.0,1306.0,25.0,1912.0,1825.0,1527.0,1622.0,194.0,4274.0,592.0,73.0,7246.0,54.0,82.0,119.0,62.0,79.0,274.0,189.0,798.0,25.0,42.0,33.0,51.0,258.0,51.0,755.0,243.0,10580.0,11372.0,3054.0,931.0,17085.0,1646.0,1436.0,3616.0,20701.0,20701.0,22020.0,22020.0,795.0,146787.0,138.0,411.0,50.0,530.0,205.0,536.0,152572.0,6239.0,151843.0,729.0,817.0,569.0,154060.0
2004-01-16,2810.0,12692.0,596.0,413.0,660.0,3774.0,164.0,399.0,182.0,491.0,1003.0,642.0,1647.0,71.0,2197.0,4417.0,12276.0,12773.0,745.0,15226.0,1295.0,2822.0,85.0,73592.0,322.0,77287.0,115833.0,1155.0,401.0,117444.0,548.0,119833.0,98.0,725.0,121711.0,121758.0,115.0,103.0,235.0,209.0,551.0,142.0,817.0,78.0,289.0,173.0,396.0,1426.0,1644.0,340.0,395.0,1072.0,335.0,1395.0,442.0,980.0,1218.0,1976.0,1305.0,25.0,1904.0,1815.0,1517.0,1612.0,194.0,4263.0,592.0,73.0,7270.0,54.0,82.0,119.0,62.0,78.0,273.0,189.0,798.0,25.0,42.0,33.0,52.0,257.0,50.0,767.0,242.0,10591.0,11373.0,3041.0,933.0,17073.0,1627.0,1547.0,3576.0,20649.0,20649.0,21894.0,21894.0,883.0,145877.0,132.0,406.0,49.0,507.0,203.0,523.0,151640.0,6280.0,150898.0,749.0,1055.0,680.0,153186.0
2004-01-17,2804.0,12698.0,594.0,412.0,658.0,3761.0,164.0,398.0,182.0,489.0,1000.0,640.0,1641.0,70.0,2189.0,4402.0,12258.0,12735.0,728.0,15179.0,1368.0,2670.0,100.0,73498.0,321.0,77026.0,114722.0,1141.0,399.0,116341.0,541.0,118732.0,98.0,739.0,120554.0,120603.0,118.0,105.0,238.0,223.0,557.0,148.0,831.0,77.0,289.0,173.0,392.0,1435.0,1662.0,339.0,394.0,1070.0,334.0,1387.0,442.0,978.0,1214.0,1970.0,1305.0,25.0,1899.0,1806.0,1507.0,1602.0,194.0,4252.0,592.0,73.0,7280.0,54.0,82.0,119.0,62.0,77.0,273.0,190.0,799.0,25.0,42.0,33.0,52.0,255.0,50.0,779.0,241.0,10612.0,11400.0,3029.0,948.0,17089.0,1622.0,1666.0,3562.0,20651.0,20651.0,21925.0,21925.0,972.0,145080.0,139.0,414.0,48.0,502.0,201.0,534.0,150841.0,6366.0,150169.0,857.0,1148.0,733.0,152807.0
2004-01-18,2799.0,12704.0,591.0,411.0,657.0,3749.0,163.0,398.0,181.0,487.0,998.0,639.0,1637.0,70.0,2181.0,4386.0,12240.0,12700.0,712.0,15136.0,1503.0,2774.0,98.0,73463.0,319.0,77082.0,113611.0,1125.0,397.0,115219.0,535.0,117611.0,98.0,719.0,119346.0,119397.0,108.0,94.0,239.0,200.0,553.0,135.0,839.0,77.0,289.0,173.0,387.0,1453.0,1673.0,339.0,393.0,1068.0,333.0,1380.0,441.0,975.0,1211.0,1965.0,1304.0,25.0,1892.0,1796.0,1498.0,1592.0,194.0,4241.0,592.0,73.0,7273.0,54.0,82.0,118.0,62.0,75.0,273.0,191.0,800.0,24.0,42.0,33.0,52.0,254.0,49.0,791.0,240.0,10643.0,11457.0,3018.0,945.0,17118.0,1617.0,1681.0,3545.0,20663.0,20663.0,21848.0,21848.0,886.0,144123.0,132.0,411.0,47.0,508.0,199.0,545.0,149960.0,6415.0,149340.0,800.0,1132.0,646.0,152090.0
2004-01-19,2793.0,12711.0,588.0,410.0,655.0,3736.0,163.0,397.0,181.0,486.0,995.0,638.0,1633.0,70.0,2175.0,4371.0,12223.0,12666.0,696.0,15096.0,1520.0,2829.0,86.0,71200.0,318.0,76116.0,112500.0,1108.0,395.0,114091.0,528.0,116483.0,98.0,689.0,118111.0,118162.0,101.0,87.0,238.0,182.0,548.0,119.0,829.0,76.0,288.0,172.0,382.0,1453.0,1691.0,338.0,392.0,1065.0,332.0,1373.0,441.0,972.0,1207.0,1959.0,1303.0,24.0,1884.0,1785.0,1487.0,1583.0,194.0,4231.0,592.0,73.0,7264.0,53.0,82.0,118.0,63.0,74.0,272.0,191.0,801.0,24.0,42.0,32.0,52.0,252.0,49.0,803.0,239.0,10658.0,11487.0,3006.0,923.0,17129.0,1608.0,1625.0,3518.0,20647.0,20647.0,21702.0,21702.0,771.0,142955.0,122.0,375.0,46.0,506.0,198.0,552.0,148852.0,6436.0,148253.0,775.0,1099.0,641.0,150904.0
2004-01-20,2788.0,12717.0,586.0,408.0,654.0,3723.0,163.0,396.0,180.0,484.0,992.0,637.0,1629.0,69.0,2169.0,4356.0,12208.0,12636.0,681.0,15059.0,1472.0,2790.0,85.0,66482.0,317.0,70755.0,111389.0,1090.0,393.0,112961.0,522.0,115353.0,98.0,671.0,116886.0,116937.0,96.0,82.0,235.0,174.0,544.0,108.0,814.0,76.0,287.0,172.0,377.0,1438.0,1699.0,337.0,391.0,1063.0,331.0,1368.0,440.0,969.0,1204.0,1953.0,1302.0,24.0,1878.0,1775.0,1477.0,1572.0,194.0,4220.0,592.0,73.0,7262.0,53.0,82.0,117.0,63.0,73.0,272.0,192.0,802.0,24.0,42.0,32.0,52.0,251.0,48.0,815.0,237.0,10660.0,11476.0,2994.0,908.0,17113.0,1587.0,1578.0,3488.0,20601.0,20601.0,21587.0,21587.0,710.0,141748.0,116.0,347.0,44.0,475.0,196.0,522.0,147654.0,6432.0,147051.0,773.0,1107.0,703.0,149705.0
2004-01-21,2782.0,12723.0,583.0,407.0,652.0,3711.0,162.0,395.0,180.0,483.0,990.0,636.0,1625.0,69.0,2163.0,4342.0,12193.0,12607.0,667.0,15025.0,1398.0,2731.0,82.0,66354.0,316.0,69921.0,110278.0,1073.0,391.0,111831.0,517.0,114223.0,98.0,656.0,115665.0,115716.0,93.0,78.0,232.0,169.0,539.0,101.0,798.0,75.0,287.0,171.0,373.0,1418.0,1688.0,337.0,389.0,1061.0,330.0,1362.0,439.0,966.0,1200.0,1947.0,1302.0,24.0,1872.0,1765.0,1467.0,1562.0,195.0,4208.0,592.0,73.0,7265.0,53.0,81.0,117.0,63.0,72.0,272.0,192.0,803.0,24.0,42.0,32.0,52.0,250.0,48.0,828.0,234.0,10664.0,11457.0,2982.0,897.0,17087.0,1562.0,1532.0,3457.0,20544.0,20544.0,21459.0,21459.0,617.0,140320.0,112.0,322.0,43.0,446.0,194.0,505.0,146218.0,6388.0,145574.0,764.0,1009.0,654.0,148238.0
2004-01-22,2777.0,12729.0,581.0,406.0,651.0,3698.0,162.0,394.0,179.0,481.0,987.0,634.0,1622.0,68.0,2157.0,4327.0,12179.0,12579.0,654.0,14993.0,1345.0,2644.0,80.0,66316.0,315.0,69786.0,109167.0,1057.0,389.0,110701.0,511.0,113093.0,98.0,643.0,114446.0,114496.0,92.0,80.0,229.0,164.0,534.0,96.0,785.0,75.0,286.0,171.0,368.0,1400.0,1672.0,336.0,388.0,1059.0,330.0,1357.0,439.0,963.0,1197.0,1941.0,1301.0,24.0,1866.0,1756.0,1457.0,1552.0,195.0,4197.0,592.0,73.0,7264.0,53.0,81.0,117.0,64.0,71.0,271.0,193.0,804.0,24.0,42.0,32.0,52.0,249.0,47.0,840.0,232.0,10674.0,11449.0,2970.0,889.0,17065.0,1536.0,1491.0,3424.0,20489.0,20489.0,21369.0,21369.0,619.0,138972.0,109.0,309.0,42.0,422.0,193.0,496.0,144828.0,6346.0,144129.0,756.0,927.0,634.0,146619.0
2004-01-23,2772.0,12735.0,579.0,405.0,649.0,3686.0,162.0,394.0,179.0,479.0,985.0,633.0,1618.0,68.0,2152.0,4313.0,12164.0,12553.0,641.0,14962.0,1318.0,2595.0,79.0,66280.0,314.0,69700.0,108056.0,1042.0,386.0,109572.0,506.0,111963.0,98.0,645.0,113239.0,113289.0,98.0,87.0,228.0,159.0,534.0,96.0,777.0,74.0,285.0,171.0,363.0,1385.0,1660.0,336.0,387.0,1057.0,329.0,1351.0,438.0,961.0,1193.0,1935.0,1300.0,24.0,1860.0,1747.0,1448.0,1543.0,195.0,4187.0,592.0,73.0,7262.0,53.0,81.0,116.0,64.0,70.0,271.0,193.0,806.0,23.0,42.0,32.0,52.0,248.0,47.0,853.0,230.0,10686.0,11450.0,2958.0,894.0,17057.0,1512.0,1483.0,3394.0,20451.0,20451.0,21351.0,21351.0,750.0,137818.0,106.0,311.0,42.0,408.0,192.0,492.0,143642.0,6352.0,142936.0,760.0,1069.0,687.0,145398.0
2004-01-24,2768.0,12741.0,576.0,403.0,648.0,3674.0,162.0,393.0,178.0,478.0,982.0,632.0,1614.0,68.0,2146.0,4298.0,12150.0,12528.0,628.0,14933.0,1367.0,2607.0,82.0,66245.0,313.0,69675.0,106944.0,1027.0,384.0,108443.0,501.0,110835.0,98.0,657.0,112047.0,112096.0,101.0,91.0,229.0,155.0,533.0,101.0,777.0,74.0,285.0,170.0,357.0,1381.0,1655.0,335.0,386.0,1055.0,328.0,1346.0,438.0,958.0,1189.0,1929.0,1299.0,24.0,1854.0,1738.0,1439.0,1533.0,196.0,4177.0,592.0,73.0,7265.0,53.0,81.0,116.0,64.0,69.0,271.0,194.0,807.0,23.0,42.0,32.0,52.0,246.0,46.0,866.0,229.0,10695.0,11454.0,2945.0,899.0,17064.0,1492.0,1500.0,3371.0,20435.0,20435.0,21421.0,21421.0,803.0,136686.0,103.0,318.0,41.0,408.0,190.0,495.0,142522.0,6402.0,141860.0,761.0,1153.0,713.0,144517.0
