, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER 10 ENE, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-12-04,2815.0,19574.0,612.0,546.0,747.0,3493.0,170.0,431.0,188.0,482.0,1121.0,751.0,1872.0,94.0,2486.0,3902.0,11059.0,11783.0,379.0,13739.0,1121.0,3241.0,89.0,90319.0,328.0,93635.0,95000.0,1262.0,559.0,96739.0,1162.0,99055.0,114.0,2170.0,104603.0,104616.0,162.0,190.0,218.0,487.0,543.0,143.0,832.0,112.0,295.0,179.0,355.0,1331.0,1530.0,374.0,440.0,1120.0,382.0,1382.0,377.0,1022.0,1347.0,2097.0,1477.0,19.0,2144.0,2083.0,1838.0,1772.0,171.0,4412.0,450.0,63.0,7239.0,58.0,86.0,170.0,117.0,81.0,285.0,238.0,796.0,102.0,58.0,42.0,36.0,173.0,49.0,821.0,115.0,10744.0,11336.0,3311.0,588.0,12758.0,1359.0,1030.0,3328.0,16085.0,16085.0,16201.0,16201.0,190.0,131339.0,49.0,80.0,13.0,210.0,117.0,282.0,135421.0,4380.0,134922.0,898.0,545.0,593.0,137143.0
2003-12-05,2787.0,19608.0,603.0,538.0,742.0,3484.0,169.0,430.0,188.0,480.0,1118.0,748.0,1865.0,94.0,2476.0,3892.0,11039.0,11735.0,373.0,13678.0,1120.0,3222.0,89.0,103355.0,325.0,102529.0,95000.0,1254.0,545.0,96722.0,1126.0,99035.0,111.0,2125.0,104300.0,104312.0,155.0,182.0,213.0,454.0,533.0,135.0,826.0,106.0,293.0,173.0,348.0,1321.0,1512.0,373.0,438.0,1115.0,383.0,1377.0,377.0,1020.0,1343.0,2089.0,1474.0,19.0,2137.0,2079.0,1829.0,1765.0,171.0,4406.0,450.0,63.0,7268.0,58.0,85.0,170.0,117.0,80.0,286.0,237.0,794.0,102.0,58.0,42.0,36.0,173.0,49.0,824.0,115.0,10743.0,11330.0,3300.0,584.0,12742.0,1340.0,1056.0,3300.0,16042.0,16042.0,16158.0,16158.0,238.0,129190.0,49.0,82.0,15.0,210.0,117.0,287.0,133270.0,4379.0,132718.0,1092.0,739.0,695.0,135076.0
2003-12-06,2761.0,19643.0,594.0,529.0,737.0,3476.0,169.0,430.0,187.0,477.0,1114.0,744.0,1858.0,93.0,2466.0,3883.0,11024.0,11689.0,369.0,13626.0,1109.0,3214.0,87.0,112491.0,322.0,115292.0,95000.0,1253.0,532.0,96702.0,1091.0,99013.0,108.0,2094.0,104015.0,104027.0,147.0,172.0,207.0,424.0,524.0,127.0,819.0,100.0,291.0,168.0,341.0,1314.0,1506.0,373.0,437.0,1110.0,384.0,1373.0,376.0,1018.0,1340.0,2083.0,1471.0,19.0,2131.0,2074.0,1819.0,1758.0,171.0,4401.0,450.0,63.0,7283.0,57.0,85.0,169.0,116.0,80.0,285.0,235.0,791.0,103.0,57.0,42.0,35.0,173.0,49.0,827.0,117.0,10755.0,11337.0,3289.0,581.0,12727.0,1330.0,1096.0,3285.0,16012.0,16012.0,16128.0,16128.0,255.0,127066.0,49.0,83.0,16.0,211.0,117.0,287.0,131172.0,4378.0,130578.0,977.0,833.0,730.0,133258.0
2003-12-07,2737.0,19679.0,586.0,521.0,732.0,3468.0,169.0,429.0,187.0,475.0,1111.0,741.0,1852.0,92.0,2455.0,3875.0,11011.0,11648.0,365.0,13580.0,1119.0,3213.0,86.0,112606.0,320.0,116264.0,95000.0,1257.0,520.0,96689.0,1058.0,98997.0,106.0,2043.0,103719.0,103732.0,138.0,163.0,202.0,397.0,516.0,119.0,803.0,95.0,289.0,164.0,335.0,1306.0,1498.0,372.0,435.0,1106.0,386.0,1369.0,376.0,1016.0,1337.0,2078.0,1468.0,19.0,2124.0,2070.0,1810.0,1751.0,172.0,4395.0,450.0,63.0,7280.0,57.0,85.0,169.0,115.0,80.0,284.0,234.0,788.0,103.0,57.0,42.0,35.0,173.0,49.0,830.0,122.0,10778.0,11357.0,3278.0,585.0,12716.0,1325.0,1114.0,3278.0,15993.0,15993.0,16109.0,16109.0,250.0,124942.0,48.0,83.0,16.0,215.0,117.0,288.0,129075.0,4378.0,128439.0,998.0,920.0,730.0,131255.0
2003-12-08,2714.0,19716.0,578.0,516.0,728.0,3464.0,169.0,428.0,187.0,472.0,1107.0,738.0,1845.0,91.0,2445.0,3869.0,11000.0,11612.0,361.0,13541.0,1102.0,3209.0,84.0,112608.0,317.0,116259.0,95000.0,1262.0,509.0,96682.0,1027.0,98987.0,104.0,1971.0,103407.0,103420.0,130.0,153.0,198.0,372.0,509.0,112.0,786.0,91.0,288.0,160.0,330.0,1291.0,1488.0,371.0,434.0,1101.0,387.0,1365.0,375.0,1014.0,1334.0,2072.0,1465.0,19.0,2118.0,2066.0,1801.0,1744.0,172.0,4389.0,450.0,62.0,7275.0,57.0,85.0,168.0,115.0,79.0,285.0,233.0,785.0,103.0,57.0,42.0,35.0,173.0,49.0,834.0,126.0,10785.0,11368.0,3269.0,593.0,12712.0,1312.0,1118.0,3263.0,15975.0,15975.0,16091.0,16091.0,234.0,122798.0,48.0,84.0,16.0,218.0,118.0,283.0,126960.0,4377.0,126284.0,952.0,802.0,692.0,129030.0
2003-12-09,2693.0,19754.0,570.0,513.0,724.0,3462.0,169.0,427.0,187.0,470.0,1104.0,735.0,1839.0,89.0,2434.0,3867.0,10991.0,11580.0,357.0,13507.0,1097.0,3196.0,84.0,112618.0,315.0,116251.0,95000.0,1264.0,498.0,96678.0,997.0,98981.0,102.0,1914.0,103107.0,103119.0,129.0,152.0,194.0,349.0,502.0,106.0,770.0,87.0,286.0,157.0,324.0,1276.0,1473.0,371.0,432.0,1096.0,388.0,1361.0,375.0,1011.0,1330.0,2066.0,1462.0,19.0,2112.0,2061.0,1792.0,1737.0,172.0,4383.0,450.0,62.0,7264.0,57.0,85.0,168.0,114.0,79.0,285.0,232.0,783.0,103.0,57.0,42.0,35.0,172.0,49.0,836.0,126.0,10778.0,11362.0,3264.0,600.0,12711.0,1298.0,1092.0,3244.0,15954.0,15954.0,16070.0,16070.0,226.0,121153.0,47.0,84.0,16.0,212.0,118.0,282.0,125168.0,4376.0,124415.0,966.0,858.0,664.0,126971.0
2003-12-10,2673.0,19793.0,563.0,511.0,721.0,3462.0,169.0,427.0,187.0,467.0,1100.0,732.0,1832.0,89.0,2426.0,3867.0,10987.0,11553.0,354.0,13481.0,1096.0,3189.0,92.0,112634.0,313.0,116257.0,95000.0,1256.0,487.0,96672.0,969.0,98973.0,101.0,1910.0,102856.0,102865.0,143.0,169.0,192.0,340.0,497.0,109.0,758.0,83.0,285.0,155.0,319.0,1264.0,1459.0,370.0,431.0,1091.0,389.0,1357.0,374.0,1009.0,1327.0,2061.0,1459.0,19.0,2106.0,2058.0,1783.0,1731.0,172.0,4378.0,450.0,62.0,7254.0,57.0,85.0,168.0,114.0,79.0,285.0,231.0,780.0,103.0,57.0,42.0,37.0,172.0,49.0,837.0,124.0,10761.0,11346.0,3262.0,608.0,12714.0,1286.0,1169.0,3229.0,15943.0,15943.0,16059.0,16059.0,223.0,120776.0,47.0,84.0,17.0,211.0,118.0,283.0,124701.0,4375.0,123866.0,1168.0,924.0,736.0,126473.0
2003-12-11,2655.0,19833.0,556.0,508.0,718.0,3462.0,168.0,426.0,186.0,465.0,1097.0,729.0,1826.0,89.0,2417.0,3868.0,10988.0,11534.0,355.0,13466.0,1114.0,3200.0,90.0,112660.0,311.0,116288.0,95000.0,1243.0,478.0,96658.0,942.0,98959.0,99.0,1908.0,102611.0,102622.0,139.0,164.0,190.0,332.0,493.0,115.0,754.0,80.0,284.0,152.0,314.0,1259.0,1448.0,369.0,430.0,1087.0,391.0,1353.0,374.0,1007.0,1324.0,2055.0,1455.0,19.0,2100.0,2054.0,1774.0,1724.0,173.0,4372.0,450.0,62.0,7262.0,57.0,85.0,167.0,114.0,78.0,284.0,230.0,777.0,103.0,57.0,42.0,37.0,172.0,49.0,845.0,122.0,10741.0,11324.0,3261.0,617.0,12720.0,1281.0,1213.0,3223.0,15943.0,15943.0,16058.0,16058.0,229.0,120520.0,47.0,85.0,18.0,218.0,118.0,283.0,124463.0,4375.0,123584.0,1026.0,983.0,758.0,126394.0
2003-12-12,2637.0,19873.0,549.0,505.0,715.0,3462.0,168.0,425.0,186.0,462.0,1093.0,727.0,1820.0,88.0,2409.0,3870.0,10991.0,11517.0,354.0,13455.0,1110.0,3209.0,86.0,112695.0,309.0,116329.0,95000.0,1227.0,468.0,96639.0,916.0,98939.0,98.0,1884.0,102338.0,102350.0,141.0,160.0,188.0,337.0,489.0,121.0,756.0,77.0,283.0,150.0,310.0,1261.0,1444.0,369.0,429.0,1082.0,392.0,1349.0,373.0,1005.0,1321.0,2049.0,1452.0,19.0,2094.0,2050.0,1765.0,1718.0,173.0,4367.0,450.0,62.0,7264.0,57.0,85.0,167.0,113.0,78.0,285.0,229.0,774.0,103.0,57.0,42.0,38.0,172.0,48.0,848.0,121.0,10739.0,11315.0,3260.0,626.0,12727.0,1281.0,1174.0,3222.0,15949.0,15949.0,16064.0,16064.0,243.0,120274.0,47.0,86.0,18.0,214.0,118.0,282.0,124246.0,4374.0,123325.0,972.0,995.0,761.0,126156.0
2003-12-13,2621.0,19636.0,543.0,503.0,713.0,3463.0,168.0,424.0,186.0,460.0,1090.0,724.0,1814.0,86.0,2400.0,3873.0,10995.0,11501.0,354.0,13446.0,1068.0,3182.0,82.0,112737.0,307.0,116340.0,95313.0,1211.0,460.0,96841.0,891.0,99065.0,97.0,1823.0,102112.0,102112.0,132.0,145.0,186.0,307.0,486.0,108.0,752.0,75.0,282.0,149.0,305.0,1264.0,1444.0,368.0,427.0,1077.0,393.0,1345.0,373.0,1003.0,1318.0,2044.0,1449.0,19.0,2088.0,2046.0,1756.0,1712.0,173.0,4362.0,450.0,61.0,7249.0,57.0,85.0,166.0,113.0,78.0,285.0,228.0,772.0,103.0,57.0,42.0,38.0,172.0,48.0,847.0,121.0,10739.0,11316.0,3260.0,634.0,12735.0,1276.0,1117.0,3216.0,15950.0,15950.0,16065.0,16065.0,241.0,119994.0,46.0,86.0,18.0,220.0,119.0,281.0,123993.0,4373.0,123031.0,962.0,925.0,738.0,125770.0
